year,month,mileage,daily_km,hybrid,displace_cc,weight_kg,age_month,temp_ave,gasprice,pop_density
2007,4,10,15.6,0,650,1020,133,10.8,130.3,186
2007,4,13.52,20.6,0,650,1030,46,14.4,131.875,487
2007,4,16.47,39.3,0,650,1080,33,10.5,130.125,143
2007,4,12.94,12.3,0,650,880,164,15.5,131.775,147
2007,4,14.58,54.7,0,650,1080,16,12.3,124.725,316
2007,4,12.89,21.8,0,650,1080,31,15.1,130.725,1027
2007,4,16.01,193.7,0,650,1010,16,14.6,131.4,187
2007,4,11.89,28.6,0,650,1090,12,12.5,126.4,1923
2007,4,8.06,6.2,0,650,1050,69,14,129.975,338
2007,4,5.11,66.8,0,650,890,134,14.4,129.125,671
2007,4,8.23,80.3,0,650,1180,101,14.4,132.6,251
2007,4,12.42,27.1,0,650,1110,86,3.6,128.725,65
2007,4,10.46,18.2,0,650,1140,124,14.1,128.45,273
2007,4,14,26.5,0,650,1050,16,11.8,129.275,256
2007,4,12.22,10.5,0,980,1125,102,12,131.725,277
2007,4,22.21,17.5,0,1290,1145,61,14.4,132.975,347
2007,4,17.7,67.3,0,1330,1265,61,14.3,129.15,536
2007,4,5.94,9.9,0,1330,1025,200,3.1,128.725,65
2007,4,16.59,25.3,1,1330,1465,53,11.7,125.675,313
2007,4,16.46,19.5,1,1330,1535,7,12.3,124.725,316
2007,4,12.09,18.4,0,1330,1265,59,14.6,131.4,187
2007,4,20.42,39.6,1,1330,1465,59,14.1,128.45,273
2007,4,15.38,46.1,0,1340,1200,80,14.3,129.15,536
2007,4,14.47,14.4,0,1380,1345,41,14,129.1,1448
2007,4,15.92,18,1,1490,1565,28,14.6,127.975,4656
2007,4,17.41,38.3,1,1490,1495,66,14,129.975,197
2007,4,20.89,51.9,1,1490,1515,93,3.6,128.725,65
2007,4,21.89,88.8,1,1490,1545,39,13.2,129.175,234
2007,4,10.82,110.1,0,1490,1595,28,14,129.975,338
2007,4,20.48,24.8,1,1490,1535,9,5.6,128.725,65
2007,4,16.71,46.2,1,1490,1495,78,14.4,132.6,251
2007,4,13.48,12.7,0,1490,1285,142,14.6,131.4,187
2007,4,14.19,20,0,1490,1285,13,13.2,129.175,234
2007,4,34,12.1,1,1490,1545,23,12.5,129.1,378
2007,4,10.15,19.9,0,1490,1335,95,15.3,128.45,105
2007,4,12.25,43.1,0,1490,1315,67,14,129.975,338
2007,4,10.94,14.7,0,1490,1285,202,14.4,132.6,251
2007,4,22.46,46.8,1,1490,1495,78,4.7,128.725,65
2007,4,17.78,29.4,1,1490,1565,33,12.8,134.175,105
2007,4,12.26,20.7,0,1490,1595,42,14,129.975,338
2007,4,15.91,4.3,1,1490,1495,53,13.5,128.8,559
2007,4,31.67,45.5,1,1490,1575,17,14.3,129.15,536
2007,4,23.16,37.1,1,1490,1555,11,13.5,128.8,559
2007,4,9.17,7.9,1,1490,1575,8,14.4,129.125,671
2007,4,20.4,10.9,1,1490,1565,32,14.6,127.975,4656
2007,4,15.75,12.5,1,1490,1545,36,14.4,132.6,251
2007,4,10.67,27.2,0,1490,1295,125,14.1,128.45,273
2007,4,10.35,17.2,0,1490,1715,22,6.3,128.725,65
2007,4,12.72,17.6,0,1490,1405,72,12.8,134.175,105
2007,4,4.12,9.3,0,1590,1445,169,14.1,128.45,273
2007,4,9.68,17.5,0,1790,1695,66,6.6,128.725,65
2007,4,11.6,35.2,0,1790,1705,49,14,129.1,1448
2007,4,9.87,7.8,0,1830,1405,139,14,129.975,338
2007,4,9.21,28.8,0,1830,1480,84,11.9,128.65,192
2007,4,7.14,25.3,0,1970,1980,98,14.3,129.15,536
2007,4,12.04,26,0,1980,1415,145,14.4,131.875,487
2007,4,10.77,6.4,0,1990,1915,127,12.8,134.175,105
2007,4,6.06,10.3,0,1990,1665,155,8.9,126.4,91
2007,4,10.71,61.9,0,1990,1855,25,12.8,134.175,105
2007,4,5.94,4.8,0,1990,1950,29,12.5,126.4,1923
2007,4,8,39.5,0,1990,1665,97,13.5,126.225,1213
2007,4,8.09,26.6,0,1990,1715,93,14,129.1,1448
2007,4,9.72,20.3,0,1990,1950,22,10.8,130.3,186
2007,4,9.5,21.5,0,1990,1505,114,14.6,127.975,4656
2007,4,11.31,37.4,0,1990,1545,72,13.2,129.175,234
2007,4,11.38,64,0,1990,1960,7,13.2,129.175,234
2007,4,10,19.7,0,1990,1505,42,14.6,127.975,4656
2007,4,6.68,12.7,0,1990,1565,110,6.3,128.725,65
2007,4,5.74,9.6,0,2350,2055,112,12.3,129.95,166
2007,4,9.58,20.4,1,2360,2285,51,13.7,132.8,6069
2007,4,9.06,19.7,1,2360,2320,41,14,129.1,1448
2007,4,7.33,27,0,2490,1675,121,14.4,131.875,487
2007,4,9.2,31.3,0,2690,2300,84,13.5,126.225,1213
2007,4,6.39,21.2,0,2690,2310,57,12.9,131.15,192
2007,4,8.02,18.2,0,2990,1765,55,15.1,138.875,342
2007,4,5.3,26.5,0,2990,1885,107,15.3,128.45,105
2007,4,6.27,8.8,0,2990,1865,122,14,129.1,1448
2007,4,6.32,18.5,0,4190,2375,155,14,129.975,338
2007,5,14.12,22.8,0,650,980,95,19.4,134.94,671
2007,5,12.43,29.6,0,650,1040,56,19.3,136.94,251
2007,5,11.38,33,0,650,1120,12,14.8,133.88,91
2007,5,10.64,31.9,0,650,1200,10,11.5,135.58,65
2007,5,9.75,9.3,0,650,1070,58,19.3,137.92,487
2007,5,15.52,34.2,0,650,990,55,17.1,132.22,489
2007,5,16.04,25.1,0,650,890,193,12.5,135.58,65
2007,5,12.35,2,0,650,980,71,11.7,135.58,65
2007,5,18.07,45.9,0,650,980,143,19.4,136.42,187
2007,5,13,2.5,0,650,950,159,16,133.58,122
2007,5,12.11,25.2,0,650,1020,151,19.4,136.9,338
2007,5,10.32,17,0,990,1175,73,12.4,135.58,65
2007,5,10.74,32.5,0,1290,1145,64,19.5,135.88,273
2007,5,17.76,100.9,0,1290,1295,45,19.5,135.88,273
2007,5,13,39.4,0,1330,1285,25,19.5,135.88,273
2007,5,19.85,81.9,1,1330,1555,12,19.4,134.94,671
2007,5,8.73,6.2,0,1330,1125,158,19.5,135.88,273
2007,5,11.44,17.4,0,1340,1255,130,18.4,135.94,192
2007,5,13.38,23.7,0,1340,1365,19,19.4,136.9,338
2007,5,8.34,34.1,0,1490,1335,19,20.4,136.34,1027
2007,5,11.16,53,0,1490,1505,106,19,134.86,234
2007,5,17.14,22.9,1,1490,1525,22,17.4,135.8,192
2007,5,18.94,14.2,0,1490,1355,20,19,134.86,234
2007,5,18.83,33.9,1,1490,1495,82,19.8,134.86,4656
2007,5,11.64,30.7,0,1490,1595,14,14,134.92,85
2007,5,10.1,41.4,0,1490,1505,64,18.7,131.76,316
2007,5,21.92,35.6,1,1490,1495,62,19.4,136.9,338
2007,5,12.07,30.9,0,1760,1615,101,19,134.86,234
2007,5,8.58,12,0,1760,1425,68,19.4,136.9,338
2007,5,12.47,33.4,0,1790,1685,13,19,134.86,234
2007,5,12.11,19.4,0,1790,1785,15,17.1,132.22,489
2007,5,9.89,22,0,1830,1445,144,18.5,131.44,1923
2007,5,17.1,46.8,0,1840,1505,93,19,134.86,234
2007,5,12,354.1,0,1980,1625,194,16.9,135.52,143
2007,5,5.02,5.4,0,1990,2100,87,23.8,133.38,637
2007,5,8.69,13,0,1990,1960,18,19,134.86,234
2007,5,7.53,8.6,0,1990,1495,79,19.4,136.9,338
2007,5,6.72,8,0,1990,1420,126,19.9,135.48,105
2007,5,9.36,30.8,0,1990,1980,32,17.5,135.42,256
2007,5,5.75,17,0,1990,1515,122,19,134.86,234
2007,5,9.34,17.6,0,1990,1575,121,14,134.92,85
2007,5,9.63,19,0,1990,1475,153,23.8,133.38,637
2007,5,10.68,54.6,0,2260,2045,49,15.4,134.84,320
2007,5,10.02,37.2,0,2350,2065,39,17.7,132.2,354
2007,5,10.2,22.5,0,2360,1735,10,19.9,140.72,188
2007,5,13.08,30.1,1,2360,2280,25,19.9,135.48,105
2007,5,11.74,58.7,1,2360,2300,23,12.5,135.58,65
2007,5,8.03,12.4,0,2490,1765,76,16.8,136.6,186
2007,5,8.87,48,0,2490,1685,122,20.4,136.34,1027
2007,5,8.84,79.2,0,2490,1985,98,11.5,135.58,65
2007,5,8.31,49,0,2490,1815,136,14.8,133.88,91
2007,5,6.68,14.5,0,2490,1885,80,19,133.9,1448
2007,5,7.61,35.6,0,2990,1825,69,19.8,137.96,6069
2007,5,6.98,29.9,0,2990,1875,68,18.2,139.12,105
2007,5,9.52,39.2,0,2990,2085,79,16.1,139.5,158
2007,5,14.08,8.5,0,3190,1975,40,19,134.86,234
2007,6,9.66,12.9,0,650,1040,16,23.3,138.225,671
2007,6,16.25,55.7,0,650,1010,27,23.4,139.075,338
2007,6,14.59,57.3,0,650,1050,16,23.4,138.75,105
2007,6,10.2,7.6,0,650,1030,65,23.1,137.05,1448
2007,6,15.22,37.4,0,650,1100,18,20.8,137.625,122
2007,6,15.03,20.3,0,650,990,120,23.3,140.75,251
2007,6,10.22,14.5,0,650,1070,51,17,138.15,65
2007,6,13.4,33.5,0,650,1030,137,23.3,138.225,671
2007,6,11.72,19.5,0,650,1190,107,18.8,138.15,65
2007,6,20.23,12.5,0,650,1010,6,23.3,140.75,251
2007,6,11.31,13.8,0,650,1050,13,21.9,142.05,105
2007,6,16.75,17.6,0,650,1050,77,23.4,138.75,105
2007,6,14.03,23.1,0,650,1160,13,22.2,139.875,166
2007,6,11.97,9.1,0,650,1040,99,17.1,138.15,65
2007,6,16.98,58.1,0,990,1185,47,23.4,139.075,338
2007,6,5.76,36.5,0,1090,1190,138,23.3,138.225,671
2007,6,10.74,22.5,0,1240,1195,51,21.5,140.875,277
2007,6,13.52,9.1,0,1270,1210,100,23.4,139.075,338
2007,6,12.13,15.5,0,1290,1275,51,23.1,137.05,1448
2007,6,10.74,15.7,0,1290,1305,7,23.7,139,273
2007,6,8.33,13.6,0,1290,1285,27,23.4,139.075,338
2007,6,13.16,4.2,1,1330,1555,12,20.9,134.9,489
2007,6,11.12,21,0,1330,1205,99,21.9,142.05,105
2007,6,11.68,50.5,0,1330,1215,97,20.8,137.3,91
2007,6,13.28,23.6,0,1380,1225,56,23.3,140.75,251
2007,6,17.82,62.4,0,1480,1305,128,22.8,138.975,234
2007,6,14.06,44.6,0,1490,1495,37,18.6,138.15,65
2007,6,17.96,100,1,1490,1525,32,18.8,138.15,65
2007,6,18.63,175.1,1,1490,1525,25,23.7,139,273
2007,6,16.16,27.2,0,1490,1305,23,22.8,138.975,234
2007,6,22.53,102.5,1,1490,1525,31,23.6,138.5,4656
2007,6,14.83,31.2,0,1490,1315,78,23.4,146.275,342
2007,6,19.19,23.8,1,1490,1525,34,23.7,139,273
2007,6,14.5,11.6,0,1490,1305,21,23.6,138.5,4656
2007,6,16.26,63.8,0,1490,1355,75,21.5,140.875,277
2007,6,21.58,38.9,1,1490,1535,7,23.7,139,273
2007,6,13.63,48.2,0,1490,1305,47,23.7,139,273
2007,6,20.44,29.6,1,1490,1535,12,21.3,138.575,186
2007,6,19.44,23.9,1,1490,1555,10,21.9,135.45,313
2007,6,23.88,63.7,1,1490,1575,8,23.1,138.95,559
2007,6,9.02,25.3,0,1490,1525,10,18.2,138.15,65
2007,6,10.74,36.5,0,1490,1515,63,18.2,138.15,65
2007,6,13.56,45.9,0,1490,1295,72,23.4,139.075,338
2007,6,21.01,24.8,1,1490,1525,30,21.5,140.875,277
2007,6,18.77,45.6,1,1490,1565,41,23.6,138.5,4656
2007,6,11.84,31.3,0,1490,1385,42,22.4,136.05,1923
2007,6,11.03,20,0,1490,1335,29,23.4,146.275,342
2007,6,11.28,20.3,0,1580,1415,117,23.8,137.95,1027
2007,6,17.24,40.4,0,1590,1585,13,23.6,138.5,4656
2007,6,11.84,49.3,0,1690,1655,16,18.8,138.15,65
2007,6,10.5,19.7,0,1760,1565,100,23,138.9,197
2007,6,11.94,24.9,0,1760,1585,31,18.8,138.15,65
2007,6,11.4,25.5,0,1760,1435,43,22.8,138.975,234
2007,6,23.16,40.5,0,1790,1685,31,19.8,136.775,320
2007,6,11.42,22.5,0,1830,1535,123,21.4,139.125,256
2007,6,8.08,21,0,1890,1645,80,19.8,136.775,320
2007,6,11.08,26.2,0,1970,1560,111,24.3,139.725,245
2007,6,12.11,23.6,0,1970,2030,82,23.1,137.05,1448
2007,6,7.45,17.9,0,1980,1465,111,23.4,139.075,338
2007,6,7.36,12.2,0,1990,1615,147,20.8,137.625,122
2007,6,7.72,10.5,0,1990,1755,87,23.7,139,273
2007,6,8.98,7.5,0,1990,1880,121,23.4,146.275,342
2007,6,6.26,10.8,0,1990,1645,55,22.4,138.775,3774
2007,6,9.15,16.1,0,1990,1685,79,23.3,138.225,671
2007,6,8.31,26.5,0,1990,1815,90,21.9,142.05,105
2007,6,7.63,9.5,0,1990,1555,89,22.7,137.675,322
2007,6,10.79,41,0,1990,2000,36,22.2,139.875,166
2007,6,6.89,22.9,0,1990,2030,63,22.2,139.875,166
2007,6,12.38,63.9,0,1990,1970,28,23.7,139,273
2007,6,10.46,22.5,0,2150,1895,135,22.6,136.025,1213
2007,6,8.86,48.1,0,2260,2115,54,21.4,139.125,256
2007,6,6.53,14,0,2490,1675,116,23.6,138.5,4656
2007,6,8.25,17.9,0,2490,1845,10,23.1,138.95,559
2007,6,7.43,42.1,0,2690,2360,43,21.9,135.45,313
2007,6,7.03,32.5,0,2990,1795,32,21.5,140.875,277
2007,6,13.43,50.6,1,3310,2265,24,22.4,138.775,3774
2007,7,9.57,27.1,0,650,1030,75,19.2,140.1,65
2007,7,14.2,18.7,0,650,980,152,24.5,142.48,487
2007,7,8.5,20.8,0,650,1020,167,20.3,140.98,140
2007,7,13.33,8.6,0,650,1000,50,24.5,140.94,192
2007,7,13.37,14.8,0,650,1060,63,21.7,139.72,122
2007,7,15.6,70.4,0,650,1070,89,22.3,144.1,158
2007,7,15.62,29.8,0,650,1020,54,23.3,142.5,277
2007,7,12.47,15.4,0,650,940,75,25.2,140.52,234
2007,7,8.91,18.9,0,650,1070,42,25.6,143.16,251
2007,7,12.08,26.4,0,650,1030,22,24.4,143.6,6069
2007,7,11,8.4,0,650,1050,70,29.6,138.86,637
2007,7,4.04,32.1,0,990,1145,75,25.7,141.22,338
2007,7,13.07,70,0,990,1205,91,21.9,140.38,143
2007,7,9.6,23.7,0,1240,1215,29,29.6,138.86,637
2007,7,17.16,12.7,0,1290,1395,6,25.2,140.52,234
2007,7,10.69,2.3,0,1330,1265,59,26.3,140.36,1027
2007,7,10.03,17.5,0,1340,1355,54,25.1,140.86,197
2007,7,16.01,32,1,1490,1535,17,25.7,140.74,671
2007,7,13.56,37.8,0,1490,1415,23,23.6,143.72,105
2007,7,10.08,9.9,0,1490,1425,28,22.3,144.1,158
2007,7,7.9,7,0,1490,1240,122,26.1,139.64,536
2007,7,15.39,15.1,0,1490,1315,80,26,144.28,188
2007,7,25.94,28.9,1,1490,1525,26,22.2,136.64,489
2007,7,16.8,31.2,1,1490,1495,81,24.1,141.4,378
2007,7,14.36,66.1,0,1490,1415,15,25.2,140.52,234
2007,7,23.59,84.9,1,1490,1575,38,23.8,140.4,166
2007,7,16.17,16.7,1,1490,1555,8,25.9,140.44,4656
2007,7,12.95,18,0,1490,1335,100,26,140.74,273
2007,7,4.43,44,0,1490,1565,53,25.3,140.1,559
2007,7,10.62,29.9,0,1490,1140,136,22.3,140.62,91
2007,7,18.29,9.6,1,1490,1525,29,24.4,143.6,6069
2007,7,24.09,63.7,1,1490,1555,7,25.9,140.44,4656
2007,7,14.31,23.8,0,1490,1335,101,26,140.74,273
2007,7,17.44,35.3,1,1490,1515,89,25.3,140.1,559
2007,7,15.77,23.1,1,1490,1495,57,25.6,143.16,251
2007,7,12.07,16.7,0,1490,1345,63,25.7,141.22,338
2007,7,10.48,21,0,1580,1240,158,21.9,140.38,143
2007,7,12.92,16.4,0,1590,1535,92,22.9,140.56,186
2007,7,6.53,23.6,0,1660,1555,66,20.4,140.02,85
2007,7,11.51,24.4,0,1760,1465,89,25.2,139.36,1448
2007,7,6.43,18.4,0,1790,1445,9,24.4,143.6,6069
2007,7,4.57,24.7,0,1790,1445,28,23.6,143.72,105
2007,7,12.61,28.2,0,1790,1595,73,26,140.74,273
2007,7,12.55,28.1,0,1790,1695,52,26,140.74,273
2007,7,13.56,26,0,1790,1445,63,26.3,140.36,1027
2007,7,10.22,21.4,0,1790,1735,4,26.2,147.66,342
2007,7,11.13,29.5,0,1790,1555,38,14.3,140.1,65
2007,7,7.21,9.7,0,1830,1615,94,26,140.74,273
2007,7,8.01,5.2,0,1830,1630,86,26.1,139.64,536
2007,7,13.75,20.6,0,1830,1405,160,19.2,140.1,65
2007,7,10.03,23.7,0,1840,1535,74,20.9,140,320
2007,7,10.34,15.8,0,1980,1635,217,27,142.14,245
2007,7,8.09,14,0,1990,1900,128,25.3,140.1,559
2007,7,7.25,29.1,0,1990,1735,72,26.2,147.66,342
2007,7,6.52,6.2,0,1990,1820,100,19.2,140.1,65
2007,7,22.47,10.4,0,1990,1665,132,23.5,137.98,316
2007,7,9.63,21,0,1990,1625,52,21.7,139.72,122
2007,7,6.83,10.9,0,1990,1655,104,24.4,143.6,6069
2007,7,9.08,37.3,0,1990,1605,64,23.8,141.24,3774
2007,7,9.63,21.6,0,1990,1555,100,26,140.74,273
2007,7,9.07,34.3,0,2250,2065,90,21.9,140.38,143
2007,7,10.3,64.4,0,2260,1705,19,19.6,140.1,65
2007,7,4.61,28.1,1,2360,2235,42,25.6,143.16,251
2007,7,11.6,37.5,1,2360,2300,45,22.3,144.1,158
2007,7,8.41,25.7,1,2360,2290,64,23.8,138.2,1213
2007,7,8.14,33,1,2360,2290,70,25.7,141.24,187
2007,7,10.24,12.6,1,2360,2290,54,25.9,140.44,4656
2007,7,11.8,63.6,0,2450,1715,16,20.9,140,320
2007,7,5.9,6.5,0,2490,1745,104,22.3,144.1,158
2007,7,7.21,41.6,0,2490,2105,90,19.6,140.1,65
2007,7,5.65,34.6,0,2960,1855,172,23.3,142.5,277
2007,7,6.08,24.6,0,2970,1905,68,23.8,141.24,3774
2007,7,8.89,8.8,0,2990,1885,82,26,140.74,273
2007,7,6.53,16.9,0,3450,1895,7,25.2,139.36,1448
2007,8,17.57,20.9,0,650,960,129,25.8,147.65,158
2007,8,12.94,58,0,650,1140,12,27,145.625,186
2007,8,12.77,11.9,0,650,1040,15,28,146.725,487
2007,8,6.6,13.6,0,650,1210,66,28.1,143.85,192
2007,8,9.71,10.3,0,650,1130,141,23.5,144.075,65
2007,8,11.67,17.8,0,650,970,120,25.6,145.175,320
2007,8,12.88,18.5,0,650,1030,79,28,146.725,487
2007,8,12,21.7,0,650,1090,81,27,145.625,186
2007,8,9.8,18.8,0,650,1020,55,28.6,144.2,322
2007,8,11.49,2.6,0,650,1030,63,27.2,142.875,313
2007,8,8.09,8.5,0,650,1090,53,25.1,144.6,91
2007,8,9.62,7.8,0,650,930,89,29.1,143.95,1448
2007,8,17.14,27.8,0,650,910,114,29,145.275,671
2007,8,13.67,32.4,0,650,970,64,28.5,148.675,188
2007,8,13.67,27.3,0,650,880,192,28.7,147.4,251
2007,8,8.19,10.5,0,650,1100,31,24.6,144.25,140
2007,8,11.51,16.5,0,650,1030,97,28.1,146.875,277
2007,8,14.07,25.2,0,650,990,102,28.3,147.55,105
2007,8,12.95,26.8,0,990,1255,25,22,144.075,65
2007,8,18.17,54.5,0,1290,1205,15,28.1,145.375,234
2007,8,15.8,16.2,1,1330,1555,18,28,142.775,316
2007,8,10.7,15.2,0,1330,1195,106,29.2,146.375,273
2007,8,8.07,11.3,0,1340,1365,6,29.4,145.375,1027
2007,8,10.14,22.5,0,1380,1255,144,28.8,145.775,338
2007,8,12.67,101.3,0,1460,1295,105,29.2,146.375,273
2007,8,11.85,7.4,0,1490,1285,121,23.5,144.075,65
2007,8,8.8,6.3,0,1490,1425,41,29.4,145.375,1027
2007,8,10.06,6.8,0,1490,1405,76,28.1,144.775,166
2007,8,15.35,14.3,0,1490,1385,15,28.1,145.375,234
2007,8,10.29,31.5,0,1490,1435,12,29.1,143.95,1448
2007,8,16.57,25.6,0,1490,1295,134,28.8,145.775,338
2007,8,11.06,3.9,1,1490,1495,65,29.9,145.35,4656
2007,8,6.77,4.2,0,1490,1335,98,25.6,145.175,320
2007,8,12.07,120.1,0,1490,1445,41,28.3,143.125,1213
2007,8,20.47,20.6,0,1490,1325,49,28.8,145.775,338
2007,8,8.28,9.2,0,1490,1485,45,28.1,144.8,256
2007,8,20.78,47.9,1,1490,1575,15,25.8,147.65,158
2007,8,7.43,1.4,0,1490,1395,101,29.1,143.95,1448
2007,8,10.75,16.3,0,1490,1315,77,22,144.075,65
2007,8,32,13.7,1,1490,1535,7,29.9,145.35,4656
2007,8,11.47,16.4,0,1490,1395,169,19.1,144.075,65
2007,8,20.07,27.4,1,1490,1525,35,28.4,146.075,105
2007,8,10.72,28.3,0,1490,1275,123,29.1,150.925,184
2007,8,13.33,25.4,1,1490,1545,23,28,145.9,3774
2007,8,17.47,29,1,1490,1565,46,28.4,146.075,105
2007,8,19.59,29.7,1,1490,1545,30,28.9,147.05,347
2007,8,18.67,15.4,1,1490,1525,40,29.2,144.325,197
2007,8,22.08,42.5,1,1490,1545,34,29.1,143.95,1448
2007,8,8.93,58.5,0,1490,1345,110,28.4,146.075,105
2007,8,20.13,59.1,1,1490,1525,33,28,145.9,3774
2007,8,13.16,25,0,1490,1415,7,28.8,145.775,338
2007,8,11.88,157,0,1490,1305,26,28,146.725,487
2007,8,13.72,36.5,1,1490,1515,95,27.8,146.6,378
2007,8,23.93,24.8,1,1490,1555,7,29.3,144.975,536
2007,8,11.75,22.4,1,1490,1495,77,29.1,143.95,1448
2007,8,14.84,20,1,1490,1525,27,29.4,145.375,1027
2007,8,9.79,19.6,0,1580,1455,116,29,147.225,6069
2007,8,4.02,46.3,0,1760,1425,126,28.1,146.875,277
2007,8,11.47,19,0,1790,1290,139,29.3,144.975,536
2007,8,12.54,81.8,0,1790,1685,32,29.1,144.825,559
2007,8,10.04,17.8,0,1830,1685,76,25.8,147.65,158
2007,8,6.88,23.8,0,1830,1425,137,23.5,144.075,65
2007,8,7.05,12.8,0,1830,1485,134,28.1,144.8,256
2007,8,9.68,16.4,0,1830,1445,162,28.1,144.775,166
2007,8,8.98,10.6,0,1830,1475,89,28.8,145.775,338
2007,8,10.74,16.3,0,1830,1445,155,28,146.725,487
2007,8,5.46,14.9,0,1990,1575,123,29.9,145.35,4656
2007,8,6.99,14.6,0,1990,2010,66,29.9,145.35,4656
2007,8,9.62,16.5,0,1990,1575,74,28.1,145.375,234
2007,8,5.13,16.4,0,1990,1955,71,23.5,144.075,65
2007,8,7.3,17.7,0,1990,1805,92,29.4,145.375,1027
2007,8,12.33,65.5,0,1990,2070,25,29.4,145.375,1027
2007,8,11.53,65.3,0,1990,1495,7,27.8,144.925,147
2007,8,7.73,38.9,0,2250,2035,67,28,145.9,3774
2007,8,10.78,34.8,0,2260,1635,53,28.8,145.775,338
2007,8,9.77,105.2,0,2360,2230,40,28.6,146.525,187
2007,8,6.17,29.5,0,2360,2230,32,28.1,145.375,234
2007,8,9.67,31,1,2360,2405,20,29.1,144.825,559
2007,8,9.55,47.7,1,2360,2385,18,28.3,143.125,1213
2007,8,9.59,53.7,1,2360,2450,46,28.1,144.8,256
2007,8,8.12,6,0,2360,1775,12,28.8,145.775,338
2007,8,5.25,8,0,2450,1715,74,19.1,144.075,65
2007,8,5.54,10.2,0,2490,1665,141,26.6,144.925,143
2007,8,5.93,9.9,0,2490,1685,131,29.1,150.925,184
2007,8,12.57,333,0,2990,1885,41,28.8,145.775,338
2007,8,8.1,2.3,0,2990,1755,132,28,142.775,316
2007,9,12.13,11.9,0,650,900,162,25.3,145.525,487
2007,9,13,21.3,0,650,1020,114,24.8,143.7,166
2007,9,12.49,15.3,0,650,1100,42,22.7,146.45,158
2007,9,28.07,24.1,0,650,880,104,24.7,142.65,256
2007,9,10,8.9,0,650,1030,38,25,143,192
2007,9,13.78,36.6,0,650,960,21,23.6,141.725,313
2007,9,11.5,10,0,650,910,130,23.6,141.725,313
2007,9,14.36,32.9,0,650,930,68,27.2,143.175,4656
2007,9,14.33,26.2,0,650,910,74,26.4,144.55,147
2007,9,11.18,26.3,0,650,1050,81,27.3,144.85,671
2007,9,13.67,30.8,0,650,980,141,24.7,142.65,256
2007,9,16.62,32,0,650,1030,91,26,143.9,234
2007,9,14.65,25.2,0,650,1090,98,20.9,141.95,140
2007,9,16.33,14.4,0,980,1095,103,27.3,144.85,671
2007,9,14.91,15.3,0,990,1035,125,27,144.5,1027
2007,9,15.65,15.7,0,1290,1255,94,22.3,142.325,320
2007,9,10,2.8,0,1290,1195,83,24.8,145.075,378
2007,9,10.48,11.6,0,1320,1275,84,27.2,143.175,4656
2007,9,2.24,20.2,0,1330,1205,129,24.7,144.85,186
2007,9,15.18,75.9,1,1330,1575,9,26.8,144.625,187
2007,9,11.16,17,0,1340,1295,42,27.5,144.7,245
2007,9,9.25,36.8,0,1340,1200,83,27.2,151.2,342
2007,9,17.68,33.3,1,1490,1525,26,28,150.025,184
2007,9,22.56,46.3,1,1490,1585,14,20.9,141.95,140
2007,9,2.32,4,0,1490,1355,16,25.6,142.95,322
2007,9,16.93,30.6,1,1490,1565,38,26.1,142.8,1448
2007,9,19.9,37,1,1490,1545,30,24.1,141.85,316
2007,9,18.68,37,1,1490,1565,23,24.8,141.45,1213
2007,9,7.92,4.5,0,1490,1335,123,24.7,144.85,186
2007,9,18.45,21.4,1,1490,1525,33,24.5,143.975,3774
2007,9,13.31,25.2,0,1490,1395,33,27,143.075,338
2007,9,11.08,18.6,0,1490,1335,93,27,143.075,338
2007,9,0.63,69,0,1490,1365,24,26,143.9,234
2007,9,14.63,11.4,1,1490,1515,96,16.7,142.85,65
2007,9,26.82,33.3,1,1490,1545,23,27.2,143.175,4656
2007,9,10.06,42.2,1,1490,1515,101,26.8,145.925,212
2007,9,19.72,33,1,1490,1535,13,27.3,144.85,671
2007,9,10.88,31.2,0,1490,1335,163,27.2,151.2,342
2007,9,20.17,35.7,1,1490,1585,14,24.9,146.7,105
2007,9,20.27,87.6,1,1490,1495,75,22.7,146.45,158
2007,9,21.32,42.6,1,1490,1535,17,26.8,144.625,187
2007,9,18.83,70.2,1,1490,1515,101,17.2,142.85,65
2007,9,11.06,34.9,0,1660,1715,77,26,143.9,234
2007,9,10.8,10.4,0,1790,1415,60,26.1,142.8,1448
2007,9,6.11,38.1,0,1830,1465,117,28,150.025,184
2007,9,14.63,58.9,0,1970,1655,86,25.8,143.375,197
2007,9,8.7,6.8,0,1990,1815,67,26.8,146.075,251
2007,9,11.36,57.6,0,1990,2050,18,23.1,143.1,143
2007,9,9.19,35.6,0,1990,1665,13,27,143.6,536
2007,9,8.06,18.8,0,1990,1635,159,24.7,142.65,256
2007,9,7,9.2,0,1990,1875,30,25.2,146.05,6069
2007,9,9.36,39,0,1990,1755,17,19.1,142.85,65
2007,9,7.04,14.5,0,1990,1595,185,27,143.075,338
2007,9,8.99,32.6,0,1990,1825,82,27,143.6,536
2007,9,11.97,52.7,0,1990,1475,112,24.8,141.45,1213
2007,9,9.49,116.5,0,2170,1715,77,27,144.5,1027
2007,9,5.7,27.3,1,2360,2330,62,19.1,142.85,65
2007,9,12.79,34.7,1,3310,2255,18,27.2,143.175,4656
2007,9,13.3,31.7,1,3310,2205,27,27,143.075,338
2007,9,5.24,10.6,0,3960,2085,159,24.7,145.15,192
2007,10,12.43,40.1,0,650,1230,20,12.7,142.9,65
2007,10,1.52,1.4,0,650,840,169,20,143.36,4656
